x1	x2	x3	error
3.04967e+102	-5.25776e+102	-4.15372e+102	0.139429
3.54378e+102	-6.10961e+102	-4.8267e+102	0.139429
4.11794e+102	-7.09949e+102	-5.60871e+102	0.139429
4.78512e+102	-8.24974e+102	-6.51743e+102	0.139429
5.56041e+102	-9.58635e+102	-7.57338e+102	0.139429
6.4613e+102	-1.11395e+103	-8.80041e+102	0.139429
7.50815e+102	-1.29443e+103	-1.02262e+103	0.139429
8.72461e+102	-1.50416e+103	-1.18831e+103	0.139429
1.01382e+103	-1.74786e+103	-1.38084e+103	0.139429
1.17807e+103	-2.03105e+103	-1.60456e+103	0.139429
1.36894e+103	-2.36011e+103	-1.86453e+103	0.139429
1.59074e+103	-2.7425e+103	-2.16662e+103	0.139429
1.84847e+103	-3.18683e+103	-2.51765e+103	0.139429
2.14796e+103	-3.70316e+103	-2.92556e+103	0.139429
2.49597e+103	-4.30314e+103	-3.39956e+103	0.139429
2.90036e+103	-5.00033e+103	-3.95035e+103	0.139429
3.37028e+103	-5.81048e+103	-4.59038e+103	0.139429
3.91632e+103	-6.75189e+103	-5.33411e+103	0.139429
4.55084e+103	-7.84583e+103	-6.19834e+103	0.139429
5.28817e+103	-9.117e+103	-7.20258e+103	0.139429
6.14495e+103	-1.05941e+104	-8.36954e+103	0.139429
7.14055e+103	-1.23106e+104	-9.72556e+103	0.139429
8.29745e+103	-1.43051e+104	-1.13013e+104	0.139429
9.6418e+103	-1.66228e+104	-1.31323e+104	0.139429
1.1204e+104	-1.9316e+104	-1.526e+104	0.139429
1.30192e+104	-2.24456e+104	-1.77324e+104	0.139429
1.51286e+104	-2.60822e+104	-2.06054e+104	0.139429
1.75797e+104	-3.0308e+104	-2.39439e+104	0.139429
2.04279e+104	-3.52185e+104	-2.78232e+104	0.139429
2.37376e+104	-4.09246e+104	-3.23311e+104	0.139429
2.75836e+104	-4.75552e+104	-3.75694e+104	0.139429
3.20527e+104	-5.526e+104	-4.36563e+104	0.139429
3.72458e+104	-6.42132e+104	-5.07295e+104	0.139429
4.32803e+104	-7.46169e+104	-5.89486e+104	0.139429
5.02926e+104	-8.67063e+104	-6.84994e+104	0.139429
5.84409e+104	-1.00754e+105	-7.95976e+104	0.139429
6.79095e+104	-1.17078e+105	-9.2494e+104	0.139429
7.89121e+104	-1.36047e+105	-1.0748e+105	0.139429
9.16973e+104	-1.5809e+105	-1.24894e+105	0.139429
1.06554e+105	-1.83703e+105	-1.45129e+105	0.139429
1.23818e+105	-2.13467e+105	-1.68642e+105	0.139429
1.43879e+105	-2.48052e+105	-1.95966e+105	0.139429
1.6719e+105	-2.88242e+105	-2.27716e+105	0.139429
1.94278e+105	-3.34942e+105	-2.6461e+105	0.139429
2.25754e+105	-3.89209e+105	-3.07482e+105	0.139429
2.62331e+105	-4.52268e+105	-3.573e+105	0.139429
3.04834e+105	-5.25545e+105	-4.15189e+105	0.139429
3.54222e+105	-6.10693e+105	-4.82458e+105	0.139429
4.11613e+105	-7.09637e+105	-5.60625e+105	0.139429
4.78302e+105	-8.24611e+105	-6.51457e+105	0.139429
5.55796e+105	-9.58214e+105	-7.57005e+105	0.139429
6.45846e+105	-1.11346e+106	-8.79654e+105	0.139429
7.50485e+105	-1.29387e+106	-1.02218e+106	0.139429
8.72078e+105	-1.5035e+106	-1.18779e+106	0.139429
1.01337e+106	-1.74709e+106	-1.38023e+106	0.139429
1.17756e+106	-2.03015e+106	-1.60385e+106	0.139429
1.36834e+106	-2.35908e+106	-1.86371e+106	0.139429
1.59004e+106	-2.74129e+106	-2.16567e+106	0.139429
1.84766e+106	-3.18543e+106	-2.51655e+106	0.139429
2.14701e+106	-3.70153e+106	-2.92427e+106	0.139429
2.49487e+106	-4.30125e+106	-3.39806e+106	0.139429
2.89909e+106	-4.99814e+106	-3.94861e+106	0.139429
3.3688e+106	-5.80793e+106	-4.58836e+106	0.139429
3.9146e+106	-6.74893e+106	-5.33177e+106	0.139429
4.54884e+106	-7.84238e+106	-6.19561e+106	0.139429
5.28584e+106	-9.113e+106	-7.19942e+106	0.139429
6.14225e+106	-1.05895e+107	-8.36586e+106	0.139429
7.13741e+106	-1.23052e+107	-9.72129e+106	0.139429
8.29381e+106	-1.42988e+107	-1.12963e+107	0.139429
9.63756e+106	-1.66155e+107	-1.31265e+107	0.139429
1.1199e+107	-1.93076e+107	-1.52533e+107	0.139429
1.30135e+107	-2.24358e+107	-1.77246e+107	0.139429
1.51219e+107	-2.60708e+107	-2.05963e+107	0.139429
1.7572e+107	-3.02947e+107	-2.39333e+107	0.139429
2.0419e+107	-3.52031e+107	-2.7811e+107	0.139429
2.37272e+107	-4.09066e+107	-3.23169e+107	0.139429
2.75715e+107	-4.75343e+107	-3.75529e+107	0.139429
3.20386e+107	-5.52357e+107	-4.36372e+107	0.139429
3.72294e+107	-6.4185e+107	-5.07072e+107	0.139429
4.32613e+107	-7.45842e+107	-5.89227e+107	0.139429
5.02705e+107	-8.66682e+107	-6.84693e+107	0.139429
5.84152e+107	-1.0071e+108	-7.95627e+107	0.139429
6.78796e+107	-1.17027e+108	-9.24533e+107	0.139429
7.88774e+107	-1.35988e+108	-1.07433e+108	0.139429
9.16571e+107	-1.5802e+108	-1.24839e+108	0.139429
1.06507e+108	-1.83623e+108	-1.45065e+108	0.139429
1.23763e+108	-2.13373e+108	-1.68568e+108	0.139429
1.43815e+108	-2.47943e+108	-1.95879e+108	0.139429
1.67116e+108	-2.88115e+108	-2.27616e+108	0.139429
1.94192e+108	-3.34795e+108	-2.64494e+108	0.139429
2.25655e+108	-3.89038e+108	-3.07347e+108	0.139429
2.62216e+108	-4.5207e+108	-3.57143e+108	0.139429
3.047e+108	-5.25314e+108	-4.15007e+108	0.139429
3.54067e+108	-6.10425e+108	-4.82246e+108	0.139429
4.11432e+108	-7.09325e+108	-5.60379e+108	0.139429
4.78092e+108	-8.24249e+108	-6.51171e+108	0.139429
5.55552e+108	-9.57793e+108	-7.56673e+108	0.139429
6.45562e+108	-1.11297e+109	-8.79268e+108	0.139429
7.50156e+108	-1.2933e+109	-1.02173e+109	0.139429
8.71695e+108	-1.50284e+109	-1.18727e+109	0.139429
1.01293e+109	-1.74632e+109	-1.37962e+109	0.139429
1.17704e+109	-2.02926e+109	-1.60315e+109	0.139429
1.36774e+109	-2.35804e+109	-1.86289e+109	0.139429
1.58934e+109	-2.74009e+109	-2.16471e+109	0.139429
1.84685e+109	-3.18403e+109	-2.51544e+109	0.139429
2.14607e+109	-3.69991e+109	-2.92299e+109	0.139429
2.49378e+109	-4.29936e+109	-3.39657e+109	0.139429
2.89781e+109	-4.99594e+109	-3.94688e+109	0.139429
3.36732e+109	-5.80538e+109	-4.58635e+109	0.139429
3.91288e+109	-6.74596e+109	-5.32942e+109	0.139429
4.54685e+109	-7.83894e+109	-6.19289e+109	0.139429
5.28352e+109	-9.10899e+109	-7.19626e+109	0.139429
6.13955e+109	-1.05848e+110	-8.36219e+109	0.139429
7.13428e+109	-1.22998e+110	-9.71702e+109	0.139429
8.29017e+109	-1.42926e+110	-1.12914e+110	0.139429
9.63333e+109	-1.66082e+110	-1.31208e+110	0.139429
1.11941e+110	-1.92991e+110	-1.52466e+110	0.139429
1.30078e+110	-2.24259e+110	-1.77168e+110	0.139429
1.51153e+110	-2.60593e+110	-2.05873e+110	0.139429
1.75642e+110	-3.02814e+110	-2.39228e+110	0.139429
2.041e+110	-3.51876e+110	-2.77988e+110	0.139429
2.37168e+110	-4.08886e+110	-3.23027e+110	0.139429
2.75594e+110	-4.75134e+110	-3.75364e+110	0.139429
3.20245e+110	-5.52115e+110	-4.3618e+110	0.139429
3.72131e+110	-6.41568e+110	-5.06849e+110	0.139429
4.32423e+110	-7.45514e+110	-5.88968e+110	0.139429
5.02484e+110	-8.66301e+110	-6.84393e+110	0.139429
5.83896e+110	-1.00666e+111	-7.95277e+110	0.139429
6.78498e+110	-1.16976e+111	-9.24127e+110	0.139429
7.88428e+110	-1.35928e+111	-1.07385e+111	0.139429
9.16168e+110	-1.57951e+111	-1.24784e+111	0.139429
1.0646e+111	-1.83542e+111	-1.45001e+111	0.139429
1.23709e+111	-2.13279e+111	-1.68494e+111	0.139429
1.43752e+111	-2.47834e+111	-1.95793e+111	0.139429
1.67043e+111	-2.87988e+111	-2.27516e+111	0.139429
1.94107e+111	-3.34648e+111	-2.64378e+111	0.139429
2.25556e+111	-3.88867e+111	-3.07212e+111	0.139429
2.621e+111	-4.51871e+111	-3.56986e+111	0.139429
3.04566e+111	-5.25083e+111	-4.14824e+111	0.139429
3.53911e+111	-6.10156e+111	-4.82034e+111	0.139429
4.11252e+111	-7.09013e+111	-5.60132e+111	0.139429
4.77882e+111	-8.23887e+111	-6.50885e+111	0.139429
5.55308e+111	-9.57372e+111	-7.5634e+111	0.139429
6.45279e+111	-1.11248e+112	-8.78882e+111	0.139429
7.49826e+111	-1.29273e+112	-1.02128e+112	0.139429
8.71312e+111	-1.50218e+112	-1.18674e+112	0.139429
1.01248e+112	-1.74556e+112	-1.37902e+112	0.139429
1.17652e+112	-2.02837e+112	-1.60245e+112	0.139429
1.36714e+112	-2.357e+112	-1.86207e+112	0.139429
1.58864e+112	-2.73888e+112	-2.16376e+112	0.139429
1.84604e+112	-3.18263e+112	-2.51433e+112	0.139429
2.14513e+112	-3.69828e+112	-2.92171e+112	0.139429
2.49268e+112	-4.29747e+112	-3.39508e+112	0.139429
2.89654e+112	-4.99375e+112	-3.94514e+112	0.139429
3.36584e+112	-5.80283e+112	-4.58433e+112	0.139429
3.91117e+112	-6.743e+112	-5.32708e+112	0.139429
4.54485e+112	-7.83549e+112	-6.19017e+112	0.139429
5.2812e+112	-9.10499e+112	-7.1931e+112	0.139429
6.13686e+112	-1.05802e+113	-8.35851e+112	0.139429
7.13114e+112	-1.22944e+113	-9.71275e+112	0.139429
8.28652e+112	-1.42863e+113	-1.12864e+113	0.139429
9.6291e+112	-1.66009e+113	-1.3115e+113	0.139429
1.11892e+113	-1.92906e+113	-1.52399e+113	0.139429
1.30021e+113	-2.2416e+113	-1.77091e+113	0.139429
1.51086e+113	-2.60479e+113	-2.05783e+113	0.139429
1.75565e+113	-3.02681e+113	-2.39123e+113	0.139429
2.0401e+113	-3.51721e+113	-2.77866e+113	0.139429
2.37064e+113	-4.08707e+113	-3.22885e+113	0.139429
2.75473e+113	-4.74925e+113	-3.75199e+113	0.139429
3.20104e+113	-5.51872e+113	-4.35988e+113	0.139429
3.71967e+113	-6.41286e+113	-5.06627e+113	0.139429
4.32233e+113	-7.45186e+113	-5.8871e+113	0.139429
5.02263e+113	-8.65921e+113	-6.84092e+113	0.139429
5.83639e+113	-1.00622e+114	-7.94928e+113	0.139429
6.782e+113	-1.16924e+114	-9.23721e+113	0.139429
7.88081e+113	-1.35868e+114	-1.07338e+114	0.139429
9.15765e+113	-1.57881e+114	-1.24729e+114	0.139429
1.06414e+114	-1.83461e+114	-1.44937e+114	0.139429
1.23655e+114	-2.13185e+114	-1.6842e+114	0.139429
1.43689e+114	-2.47726e+114	-1.95707e+114	0.139429
1.6697e+114	-2.87862e+114	-2.27416e+114	0.139429
1.94022e+114	-3.34501e+114	-2.64261e+114	0.139429
2.25457e+114	-3.88696e+114	-3.07077e+114	0.139429
2.61985e+114	-4.51673e+114	-3.56829e+114	0.139429
3.04432e+114	-5.24852e+114	-4.14642e+114	0.139429
3.53756e+114	-6.09888e+114	-4.81822e+114	0.139429
4.11071e+114	-7.08702e+114	-5.59886e+114	0.139429
4.77672e+114	-8.23525e+114	-6.50599e+114	0.139429
5.55064e+114	-9.56952e+114	-7.56008e+114	0.139429
6.44995e+114	-1.112e+115	-8.78496e+114	0.139429
7.49497e+114	-1.29216e+115	-1.02083e+115	0.139429
8.70929e+114	-1.50152e+115	-1.18622e+115	0.139429
1.01204e+115	-1.74479e+115	-1.37841e+115	0.139429
1.17601e+115	-2.02748e+115	-1.60174e+115	0.139429
1.36654e+115	-2.35597e+115	-1.86125e+115	0.139429
1.58795e+115	-2.73768e+115	-2.16281e+115	0.139429
1.84522e+115	-3.18124e+115	-2.51323e+115	0.139429
2.14419e+115	-3.69666e+115	-2.92042e+115	0.139429
2.49158e+115	-4.29559e+115	-3.39359e+115	0.139429
2.89527e+115	-4.99155e+115	-3.94341e+115	0.139429
3.36436e+115	-5.80028e+115	-4.58232e+115	0.139429
3.90945e+115	-6.74004e+115	-5.32474e+115	0.139429
4.54285e+115	-7.83205e+115	-6.18745e+115	0.139429
5.27888e+115	-9.10099e+115	-7.18994e+115	0.139429
6.13416e+115	-1.05755e+116	-8.35484e+115	0.139429
7.12801e+115	-1.2289e+116	-9.70849e+115	0.139429
8.28288e+115	-1.428e+116	-1.12814e+116	0.139429
9.62487e+115	-1.65936e+116	-1.31093e+116	0.139429
1.11843e+116	-1.92821e+116	-1.52332e+116	0.139429
1.29963e+116	-2.24062e+116	-1.77013e+116	0.139429
1.5102e+116	-2.60364e+116	-2.05692e+116	0.139429
1.75488e+116	-3.02548e+116	-2.39018e+116	0.139429
2.03921e+116	-3.51567e+116	-2.77744e+116	0.139429
2.3696e+116	-4.08527e+116	-3.22743e+116	0.139429
2.75352e+116	-4.74717e+116	-3.75034e+116	0.139429
3.19964e+116	-5.5163e+116	-4.35797e+116	0.139429
3.71804e+116	-6.41004e+116	-5.06404e+116	0.139429
4.32043e+116	-7.44859e+116	-5.88451e+116	0.139429
5.02042e+116	-8.6554e+116	-6.83791e+116	0.139429
5.83383e+116	-1.00577e+117	-7.94579e+116	0.139429
6.77902e+116	-1.16873e+117	-9.23316e+116	0.139429
7.87735e+116	-1.35809e+117	-1.07291e+117	0.139429
9.15363e+116	-1.57812e+117	-1.24674e+117	0.139429
1.06367e+117	-1.83381e+117	-1.44874e+117	0.139429
1.236e+117	-2.13092e+117	-1.68346e+117	0.139429
1.43626e+117	-2.47617e+117	-1.95621e+117	0.139429
1.66896e+117	-2.87735e+117	-2.27316e+117	0.139429
1.93937e+117	-3.34354e+117	-2.64145e+117	0.139429
2.25358e+117	-3.88526e+117	-3.06942e+117	0.139429
2.6187e+117	-4.51474e+117	-3.56672e+117	0.139429
3.04298e+117	-5.24622e+117	-4.1446e+117	0.139429
3.536e+117	-6.0962e+117	-4.8161e+117	0.139429
4.1089e+117	-7.08391e+117	-5.5964e+117	0.139429
4.77462e+117	-8.23163e+117	-6.50313e+117	0.139429
5.5482e+117	-9.56531e+117	-7.55676e+117	0.139429
6.44712e+117	-1.11151e+118	-8.7811e+117	0.139429
7.49167e+117	-1.29159e+118	-1.02038e+118	0.139429
8.70547e+117	-1.50086e+118	-1.1857e+118	0.139429
1.01159e+118	-1.74402e+118	-1.37781e+118	0.139429
1.17549e+118	-2.02659e+118	-1.60104e+118	0.139429
1.36594e+118	-2.35493e+118	-1.86044e+118	0.139429
1.58725e+118	-2.73648e+118	-2.16186e+118	0.139429
1.84441e+118	-3.17984e+118	-2.51213e+118	0.139429
2.14324e+118	-3.69503e+118	-2.91914e+118	0.139429
2.49049e+118	-4.2937e+118	-3.39209e+118	0.139429
2.894e+118	-4.98936e+118	-3.94168e+118	0.139429
3.36288e+118	-5.79773e+118	-4.58031e+118	0.139429
3.90773e+118	-6.73707e+118	-5.3224e+118	0.139429
4.54086e+118	-7.82861e+118	-6.18473e+118	0.139429
5.27656e+118	-9.09699e+118	-7.18678e+118	0.139429
6.13146e+118	-1.05709e+119	-8.35117e+118	0.139429
7.12488e+118	-1.22836e+119	-9.70422e+118	0.139429
8.27925e+118	-1.42737e+119	-1.12765e+119	0.139429
9.62064e+118	-1.65864e+119	-1.31035e+119	0.139429
1.11794e+119	-1.92737e+119	-1.52265e+119	0.139429
1.29906e+119	-2.23964e+119	-1.76935e+119	0.139429
1.50954e+119	-2.6025e+119	-2.05602e+119	0.139429
1.75411e+119	-3.02415e+119	-2.38913e+119	0.139429
2.03831e+119	-3.51412e+119	-2.77622e+119	0.139429
2.36855e+119	-4.08348e+119	-3.22602e+119	0.139429
2.75231e+119	-4.74508e+119	-3.74869e+119	0.139429
3.19823e+119	-5.51387e+119	-4.35605e+119	0.139429
3.71641e+119	-6.40723e+119	-5.06182e+119	0.139429
4.31853e+119	-7.44532e+119	-5.88193e+119	0.139429
5.01822e+119	-8.6516e+119	-6.83491e+119	0.139429
5.83127e+119	-1.00533e+120	-7.9423e+119	0.139429
6.77604e+119	-1.16822e+120	-9.2291e+119	0.139429
7.87389e+119	-1.35749e+120	-1.07244e+120	0.139429
9.14961e+119	-1.57743e+120	-1.24619e+120	0.139429
1.0632e+120	-1.833e+120	-1.4481e+120	0.139429
1.23546e+120	-2.12998e+120	-1.68272e+120	0.139429
1.43563e+120	-2.47508e+120	-1.95535e+120	0.139429
1.66823e+120	-2.87609e+120	-2.27216e+120	0.139429
1.93851e+120	-3.34207e+120	-2.64029e+120	0.139429
2.25259e+120	-3.88355e+120	-3.06807e+120	0.139429
2.61755e+120	-4.51276e+120	-3.56516e+120	0.139429
3.04165e+120	-5.24391e+120	-4.14278e+120	0.139429
3.53445e+120	-6.09353e+120	-4.81399e+120	0.139429
4.1071e+120	-7.08079e+120	-5.59395e+120	0.139429
4.77253e+120	-8.22802e+120	-6.50027e+120	0.139429
5.54577e+120	-9.56111e+120	-7.55344e+120	0.139429
6.44429e+120	-1.11102e+121	-8.77724e+120	0.139429
7.48838e+120	-1.29103e+121	-1.01993e+121	0.139429
8.70164e+120	-1.5002e+121	-1.18518e+121	0.139429
1.01115e+121	-1.74326e+121	-1.3772e+121	0.139429
1.17497e+121	-2.0257e+121	-1.60034e+121	0.139429
1.36534e+121	-2.3539e+121	-1.85962e+121	0.139429
1.58655e+121	-2.73528e+121	-2.16091e+121	0.139429
1.8436e+121	-3.17844e+121	-2.51102e+121	0.139429
2.1423e+121	-3.69341e+121	-2.91786e+121	0.139429
2.4894e+121	-4.29181e+121	-3.3906e+121	0.139429
2.89273e+121	-4.98717e+121	-3.93995e+121	0.139429
3.3614e+121	-5.79519e+121	-4.57829e+121	0.139429
3.90601e+121	-6.73412e+121	-5.32006e+121	0.139429
4.53886e+121	-7.82517e+121	-6.18202e+121	0.139429
5.27424e+121	-9.093e+121	-7.18362e+121	0.139429
6.12877e+121	-1.05662e+122	-8.3475e+121	0.139429
7.12175e+121	-1.22782e+122	-9.69996e+121	0.139429
8.27561e+121	-1.42675e+122	-1.12715e+122	0.139429
9.61641e+121	-1.65791e+122	-1.30977e+122	0.139429
1.11745e+122	-1.92652e+122	-1.52198e+122	0.139429
1.29849e+122	-2.23865e+122	-1.76857e+122	0.139429
1.50887e+122	-2.60136e+122	-2.05511e+122	0.139429
1.75334e+122	-3.02282e+122	-2.38808e+122	0.139429
2.03741e+122	-3.51258e+122	-2.775e+122	0.139429
2.36751e+122	-4.08168e+122	-3.2246e+122	0.139429
2.7511e+122	-4.743e+122	-3.74705e+122	0.139429
3.19683e+122	-5.51145e+122	-4.35414e+122	0.139429
3.71477e+122	-6.40441e+122	-5.05959e+122	0.139429
4.31664e+122	-7.44205e+122	-5.87934e+122	0.139429
5.01601e+122	-8.6478e+122	-6.83191e+122	0.139429
5.8287e+122	-1.00489e+123	-7.93881e+122	0.139429
6.77307e+122	-1.1677e+123	-9.22504e+122	0.139429
7.87043e+122	-1.35689e+123	-1.07197e+123	0.139429
9.14559e+122	-1.57673e+123	-1.24565e+123	0.139429
1.06274e+123	-1.8322e+123	-1.44747e+123	0.139429
1.23492e+123	-2.12905e+123	-1.68198e+123	0.139429
1.435e+123	-2.47399e+123	-1.9545e+123	0.139429
1.6675e+123	-2.87483e+123	-2.27116e+123	0.139429
1.93766e+123	-3.3406e+123	-2.63913e+123	0.139429
2.2516e+123	-3.88184e+123	-3.06672e+123	0.139429
2.6164e+123	-4.51078e+123	-3.56359e+123	0.139429
3.04031e+123	-5.24161e+123	-4.14096e+123	0.139429
3.5329e+123	-6.09085e+123	-4.81187e+123	0.139429
4.10529e+123	-7.07768e+123	-5.59149e+123	0.139429
4.77043e+123	-8.2244e+123	-6.49742e+123	0.139429
5.54333e+123	-9.55691e+123	-7.55012e+123	0.139429
6.44145e+123	-1.11053e+124	-8.77338e+123	0.139429
7.48509e+123	-1.29046e+124	-1.01948e+124	0.139429
8.69782e+123	-1.49954e+124	-1.18466e+124	0.139429
1.0107e+124	-1.74249e+124	-1.3766e+124	0.139429
1.17446e+124	-2.02481e+124	-1.59963e+124	0.139429
1.36474e+124	-2.35287e+124	-1.8588e+124	0.139429
1.58585e+124	-2.73407e+124	-2.15996e+124	0.139429
1.84279e+124	-3.17705e+124	-2.50992e+124	0.139429
2.14136e+124	-3.69179e+124	-2.91657e+124	0.139429
2.4883e+124	-4.28993e+124	-3.38912e+124	0.139429
2.89145e+124	-4.98498e+124	-3.93822e+124	0.139429
3.35993e+124	-5.79264e+124	-4.57628e+124	0.139429
3.9043e+124	-6.73116e+124	-5.31773e+124	0.139429
4.53687e+124	-7.82173e+124	-6.1793e+124	0.139429
5.27193e+124	-9.089e+124	-7.18046e+124	0.139429
6.12608e+124	-1.05616e+125	-8.34384e+124	0.139429
7.11862e+124	-1.22728e+125	-9.6957e+124	0.139429
8.27197e+124	-1.42612e+125	-1.12666e+125	0.139429
9.61219e+124	-1.65718e+125	-1.3092e+125	0.139429
1.11695e+125	-1.92567e+125	-1.52131e+125	0.139429
1.29792e+125	-2.23767e+125	-1.7678e+125	0.139429
1.50821e+125	-2.60021e+125	-2.05421e+125	0.139429
1.75257e+125	-3.0215e+125	-2.38703e+125	0.139429
2.03652e+125	-3.51104e+125	-2.77378e+125	0.139429
2.36647e+125	-4.07989e+125	-3.22318e+125	0.139429
2.74989e+125	-4.74091e+125	-3.7454e+125	0.139429
3.19542e+125	-5.50903e+125	-4.35223e+125	0.139429
3.71314e+125	-6.4016e+125	-5.05737e+125	0.139429
4.31474e+125	-7.43878e+125	-5.87676e+125	0.139429
5.01381e+125	-8.644e+125	-6.82891e+125	0.139429
5.82614e+125	-1.00445e+126	-7.93532e+125	0.139429
6.77009e+125	-1.16719e+126	-9.22099e+125	0.139429
7.86697e+125	-1.3563e+126	-1.0715e+126	0.139429
9.14157e+125	-1.57604e+126	-1.2451e+126	0.139429
1.06227e+126	-1.83139e+126	-1.44683e+126	0.139429
1.23438e+126	-2.12811e+126	-1.68124e+126	0.139429
1.43437e+126	-2.47291e+126	-1.95364e+126	0.139429
1.66676e+126	-2.87356e+126	-2.27016e+126	0.139429
1.93681e+126	-3.33914e+126	-2.63797e+126	0.139429
2.25061e+126	-3.88014e+126	-3.06537e+126	0.139429
2.61525e+126	-4.5088e+126	-3.56202e+126	0.139429
3.03897e+126	-5.23931e+126	-4.13914e+126	0.139429
3.53135e+126	-6.08817e+126	-4.80976e+126	0.139429
4.10349e+126	-7.07457e+126	-5.58903e+126	0.139429
4.76833e+126	-8.22079e+126	-6.49456e+126	0.139429
5.54089e+126	-9.55271e+126	-7.5468e+126	0.139429
6.43862e+126	-1.11004e+127	-8.76953e+126	0.139429
7.4818e+126	-1.28989e+127	-1.01904e+127	0.139429
8.694e+126	-1.49888e+127	-1.18414e+127	0.139429
1.01026e+127	-1.74173e+127	-1.37599e+127	0.139429
1.17394e+127	-2.02392e+127	-1.59893e+127	0.139429
1.36414e+127	-2.35183e+127	-1.85799e+127	0.139429
1.58516e+127	-2.73287e+127	-2.15902e+127	0.139429
1.84198e+127	-3.17565e+127	-2.50882e+127	0.139429
2.14042e+127	-3.69017e+127	-2.91529e+127	0.139429
2.48721e+127	-4.28804e+127	-3.38763e+127	0.139429
2.89018e+127	-4.98279e+127	-3.93649e+127	0.139429
3.35845e+127	-5.79009e+127	-4.57427e+127	0.139429
3.90258e+127	-6.7282e+127	-5.31539e+127	0.139429
4.53487e+127	-7.8183e+127	-6.17659e+127	0.139429
5.26961e+127	-9.08501e+127	-7.17731e+127	0.139429
6.12339e+127	-1.0557e+128	-8.34017e+127	0.139429
7.11549e+127	-1.22674e+128	-9.69144e+127	0.139429
8.26834e+127	-1.42549e+128	-1.12616e+128	0.139429
9.60797e+127	-1.65645e+128	-1.30862e+128	0.139429
1.11646e+128	-1.92483e+128	-1.52065e+128	0.139429
1.29735e+128	-2.23669e+128	-1.76702e+128	0.139429
1.50755e+128	-2.59907e+128	-2.05331e+128	0.139429
1.7518e+128	-3.02017e+128	-2.38598e+128	0.139429
2.03562e+128	-3.50949e+128	-2.77256e+128	0.139429
2.36543e+128	-4.0781e+128	-3.22177e+128	0.139429
2.74868e+128	-4.73883e+128	-3.74375e+128	0.139429
3.19402e+128	-5.50661e+128	-4.35031e+128	0.139429
3.71151e+128	-6.39879e+128	-5.05515e+128	0.139429
4.31285e+128	-7.43551e+128	-5.87418e+128	0.139429
5.01161e+128	-8.6402e+128	-6.82591e+128	0.139429
5.82358e+128	-1.00401e+129	-7.93183e+128	0.139429
6.76712e+128	-1.16668e+129	-9.21694e+128	0.139429
7.86352e+128	-1.3557e+129	-1.07103e+129	0.139429
9.13756e+128	-1.57535e+129	-1.24455e+129	0.139429
1.0618e+129	-1.83059e+129	-1.44619e+129	0.139429
1.23383e+129	-2.12718e+129	-1.6805e+129	0.139429
1.43374e+129	-2.47182e+129	-1.95278e+129	0.139429
1.66603e+129	-2.8723e+129	-2.26917e+129	0.139429
1.93596e+129	-3.33767e+129	-2.63681e+129	0.139429
2.24962e+129	-3.87843e+129	-3.06403e+129	0.139429
2.6141e+129	-4.50681e+129	-3.56046e+129	0.139429
3.03764e+129	-5.237e+129	-4.13732e+129	0.139429
3.52979e+129	-6.0855e+129	-4.80765e+129	0.139429
4.10169e+129	-7.07147e+129	-5.58658e+129	0.139429
4.76624e+129	-8.21718e+129	-6.49171e+129	0.139429
5.53846e+129	-9.54852e+129	-7.54349e+129	0.139429
6.4358e+129	-1.10956e+130	-8.76568e+129	0.139429
7.47852e+129	-1.28932e+130	-1.01859e+130	0.139429
8.69018e+129	-1.49822e+130	-1.18362e+130	0.139429
1.00982e+130	-1.74096e+130	-1.37539e+130	0.139429
1.17342e+130	-2.02303e+130	-1.59823e+130	0.139429
1.36354e+130	-2.3508e+130	-1.85717e+130	0.139429
1.58446e+130	-2.73167e+130	-2.15807e+130	0.139429
1.84117e+130	-3.17426e+130	-2.50772e+130	0.139429
2.13948e+130	-3.68855e+130	-2.91401e+130	0.139429
2.48612e+130	-4.28616e+130	-3.38614e+130	0.139429
2.88891e+130	-4.9806e+130	-3.93476e+130	0.139429
3.35697e+130	-5.78755e+130	-4.57226e+130	0.139429
3.90087e+130	-6.72524e+130	-5.31306e+130	0.139429
4.53288e+130	-7.81486e+130	-6.17387e+130	0.139429
5.2673e+130	-9.08102e+130	-7.17416e+130	0.139429
6.1207e+130	-1.05523e+131	-8.33651e+130	0.139429
7.11237e+130	-1.2262e+131	-9.68718e+130	0.139429
8.26471e+130	-1.42487e+131	-1.12567e+131	0.139429
9.60375e+130	-1.65572e+131	-1.30805e+131	0.139429
1.11597e+131	-1.92398e+131	-1.51998e+131	0.139429
1.29678e+131	-2.2357e+131	-1.76624e+131	0.139429
1.50689e+131	-2.59793e+131	-2.05241e+131	0.139429
1.75103e+131	-3.01884e+131	-2.38494e+131	0.139429
2.03473e+131	-3.50795e+131	-2.77134e+131	0.139429
2.3644e+131	-4.07631e+131	-3.22035e+131	0.139429
2.74747e+131	-4.73675e+131	-3.74211e+131	0.139429
3.19262e+131	-5.50419e+131	-4.3484e+131	0.139429
3.70988e+131	-6.39597e+131	-5.05293e+131	0.139429
4.31095e+131	-7.43224e+131	-5.8716e+131	0.139429
5.00941e+131	-8.63641e+131	-6.82291e+131	0.139429
5.82103e+131	-1.00357e+132	-7.92835e+131	0.139429
6.76414e+131	-1.16616e+132	-9.21289e+131	0.139429
7.86006e+131	-1.3551e+132	-1.07056e+132	0.139429
